DataExtractDate,ReportPeriod,FlightType,Arrival_Departure,Domestic_International,FlightOpsCount
2014-10-15T08:00:09.000,2014-08-01T00:00:00.000,Scheduled,Departure,Domestic,18789
2014-10-15T08:00:09.000,2014-08-01T00:00:00.000,Scheduled,Departure,International,4519
2014-11-15T08:00:12.000,2014-09-01T00:00:00.000,Charter,Arrival,Domestic,10
2014-11-15T08:00:12.000,2014-09-01T00:00:00.000,Charter,Arrival,International,4
2014-11-15T08:00:12.000,2014-09-01T00:00:00.000,Charter,Departure,Domestic,13
2014-11-15T08:00:12.000,2014-09-01T00:00:00.000,Charter,Departure,International,2
2014-11-15T08:00:12.000,2014-09-01T00:00:00.000,Commuter,Arrival,Domestic,2348
2014-11-15T08:00:12.000,2014-09-01T00:00:00.000,Commuter,Arrival,International,52
2014-11-15T08:00:12.000,2014-09-01T00:00:00.000,Commuter,Departure,Domestic,2346
2014-11-15T08:00:12.000,2014-09-01T00:00:00.000,Commuter,Departure,International,53
2014-11-15T08:00:12.000,2014-09-01T00:00:00.000,Scheduled,Arrival,Domestic,17388
2014-11-15T08:00:12.000,2014-09-01T00:00:00.000,Scheduled,Arrival,International,3877
2014-11-15T08:00:12.000,2014-09-01T00:00:00.000,Scheduled,Departure,Domestic,17356
2014-11-15T08:00:12.000,2014-09-01T00:00:00.000,Scheduled,Departure,International,3900
2014-12-15T08:00:10.000,2014-10-01T00:00:00.000,Charter,Arrival,Domestic,37
2014-12-15T08:00:10.000,2014-10-01T00:00:00.000,Charter,Arrival,International,3
2014-12-15T08:00:10.000,2014-10-01T00:00:00.000,Charter,Departure,Domestic,44
2014-12-15T08:00:10.000,2014-10-01T00:00:00.000,Charter,Departure,International,1
2014-12-15T08:00:10.000,2014-10-01T00:00:00.000,Commuter,Arrival,Domestic,2359
2014-12-15T08:00:10.000,2014-10-01T00:00:00.000,Commuter,Arrival,International,45
2014-12-15T08:00:10.000,2014-10-01T00:00:00.000,Commuter,Departure,Domestic,2352
2014-12-15T08:00:10.000,2014-10-01T00:00:00.000,Commuter,Departure,International,45
2014-12-15T08:00:10.000,2014-10-01T00:00:00.000,Scheduled,Arrival,Domestic,18218
2014-12-15T08:00:10.000,2014-10-01T00:00:00.000,Scheduled,Arrival,International,3856
2014-12-15T08:00:10.000,2014-10-01T00:00:00.000,Scheduled,Departure,Domestic,17951
2014-12-15T08:00:10.000,2014-10-01T00:00:00.000,Scheduled,Departure,International,3988
2015-01-15T08:00:16.000,2014-11-01T00:00:00.000,Charter,Arrival,Domestic,32
2015-01-15T08:00:16.000,2014-11-01T00:00:00.000,Charter,Arrival,International,6
2015-01-15T08:00:16.000,2014-11-01T00:00:00.000,Charter,Departure,Domestic,30
2015-01-15T08:00:16.000,2014-11-01T00:00:00.000,Charter,Departure,International,4
2015-01-15T08:00:16.000,2014-11-01T00:00:00.000,Commuter,Arrival,Domestic,0
2015-01-15T08:00:16.000,2014-11-01T00:00:00.000,Commuter,Arrival,International,0
2015-01-15T08:00:16.000,2014-11-01T00:00:00.000,Commuter,Departure,Domestic,0
2015-01-15T08:00:16.000,2014-11-01T00:00:00.000,Commuter,Departure,International,0
2015-01-15T08:00:16.000,2014-11-01T00:00:00.000,Scheduled,Arrival,Domestic,18941
2015-01-15T08:00:16.000,2014-11-01T00:00:00.000,Scheduled,Arrival,International,3627
2015-01-15T08:00:16.000,2014-11-01T00:00:00.000,Scheduled,Departure,Domestic,18836
2015-01-15T08:00:16.000,2014-11-01T00:00:00.000,Scheduled,Departure,International,3752
2015-02-15T08:00:17.000,2014-12-01T00:00:00.000,Charter,Arrival,Domestic,24
2015-02-15T08:00:17.000,2014-12-01T00:00:00.000,Charter,Arrival,International,3
2015-02-15T08:00:17.000,2014-12-01T00:00:00.000,Charter,Departure,Domestic,25
2015-02-15T08:00:17.000,2014-12-01T00:00:00.000,Charter,Departure,International,2
2015-02-15T08:00:17.000,2014-12-01T00:00:00.000,Commuter,Arrival,Domestic,13
2015-02-15T08:00:17.000,2014-12-01T00:00:00.000,Commuter,Departure,Domestic,13
2015-02-15T08:00:17.000,2014-12-01T00:00:00.000,Scheduled,Arrival,Domestic,19534
2015-02-15T08:00:17.000,2014-12-01T00:00:00.000,Scheduled,Arrival,International,4020
2015-02-15T08:00:17.000,2014-12-01T00:00:00.000,Scheduled,Departure,Domestic,19410
2015-02-15T08:00:17.000,2014-12-01T00:00:00.000,Scheduled,Departure,International,4129
2015-03-16T08:39:41.000,2015-01-01T00:00:00.000,Scheduled,Departure,Domestic,18836
2015-03-16T08:39:41.000,2015-01-01T00:00:00.000,Charter,Departure,International,17
2015-03-16T08:39:41.000,2015-01-01T00:00:00.000,Charter,Arrival,Domestic,32
2015-03-16T08:39:41.000,2015-01-01T00:00:00.000,Commuter,Arrival,Domestic,29
2015-03-16T08:39:41.000,2015-01-01T00:00:00.000,Charter,Arrival,International,11
2015-03-16T08:39:41.000,2015-01-01T00:00:00.000,Scheduled,Arrival,Domestic,18899
2015-03-16T08:39:41.000,2015-01-01T00:00:00.000,Commuter,Departure,Domestic,29
2015-03-16T08:39:41.000,2015-01-01T00:00:00.000,Charter,Departure,Domestic,32
2015-03-16T08:39:41.000,2015-01-01T00:00:00.000,Scheduled,Departure,International,4132
2015-03-16T08:39:41.000,2015-01-01T00:00:00.000,Scheduled,Arrival,International,4045
2015-04-15T08:00:11.000,2015-02-01T00:00:00.000,Commuter,Arrival,Domestic,26
2015-04-15T08:00:11.000,2015-02-01T00:00:00.000,Commuter,Departure,Domestic,26
2015-04-15T08:00:11.000,2015-02-01T00:00:00.000,Charter,Departure,International,1
2015-04-15T08:00:11.000,2015-02-01T00:00:00.000,Charter,Departure,Domestic,12
2015-04-15T08:00:11.000,2015-02-01T00:00:00.000,Charter,Arrival,Domestic,16
2015-04-15T08:00:11.000,2015-02-01T00:00:00.000,Scheduled,Arrival,International,3461
2015-04-15T08:00:11.000,2015-02-01T00:00:00.000,Scheduled,Arrival,Domestic,17041
2015-04-15T08:00:11.000,2015-02-01T00:00:00.000,Scheduled,Departure,International,3557
2015-04-15T08:00:11.000,2015-02-01T00:00:00.000,Charter,Arrival,International,1
2015-04-15T08:00:11.000,2015-02-01T00:00:00.000,Scheduled,Departure,Domestic,16970
2015-05-15T08:00:08.000,2015-03-01T00:00:00.000,Charter,Arrival,Domestic,32
2015-05-15T08:00:08.000,2015-03-01T00:00:00.000,Scheduled,Departure,International,4073
2015-05-15T08:00:08.000,2015-03-01T00:00:00.000,Scheduled,Arrival,Domestic,19729
2015-05-15T08:00:08.000,2015-03-01T00:00:00.000,Scheduled,Departure,Domestic,19646
2015-05-15T08:00:08.000,2015-03-01T00:00:00.000,Commuter,Departure,Domestic,35
2015-05-15T08:00:08.000,2015-03-01T00:00:00.000,Charter,Departure,Domestic,33
2015-05-15T08:00:08.000,2015-03-01T00:00:00.000,Charter,Arrival,International,4
2015-05-15T08:00:08.000,2015-03-01T00:00:00.000,Commuter,Arrival,Domestic,35
2015-05-15T08:00:08.000,2015-03-01T00:00:00.000,Charter,Departure,International,1
2015-05-15T08:00:08.000,2015-03-01T00:00:00.000,Scheduled,Arrival,International,3983
2015-06-15T08:00:11.000,2015-04-01T00:00:00.000,Scheduled,Departure,Domestic,19867
2015-06-15T08:00:11.000,2015-04-01T00:00:00.000,Scheduled,Arrival,Domestic,19661
2015-06-15T08:00:11.000,2015-04-01T00:00:00.000,Scheduled,Departure,International,4222
2015-06-15T08:00:11.000,2015-04-01T00:00:00.000,Commuter,Departure,Domestic,3
2015-06-15T08:00:11.000,2015-04-01T00:00:00.000,Commuter,Arrival,Domestic,3
2015-06-15T08:00:11.000,2015-04-01T00:00:00.000,Charter,Arrival,Domestic,28
2015-06-15T08:00:11.000,2015-04-01T00:00:00.000,Charter,Departure,International,2
2015-06-15T08:00:11.000,2015-04-01T00:00:00.000,Charter,Departure,Domestic,29
2015-06-15T08:00:11.000,2015-04-01T00:00:00.000,Charter,Arrival,International,4
2015-06-15T08:00:11.000,2015-04-01T00:00:00.000,Scheduled,Arrival,International,4175
2015-07-15T08:00:14.000,2015-05-01T00:00:00.000,Charter,Arrival,International,2
2015-07-15T08:00:14.000,2015-05-01T00:00:00.000,Scheduled,Arrival,International,4441
2015-07-15T08:00:14.000,2015-05-01T00:00:00.000,Charter,Arrival,Domestic,18
2015-07-15T08:00:14.000,2015-05-01T00:00:00.000,Scheduled,Departure,Domestic,20324
2015-07-15T08:00:14.000,2015-05-01T00:00:00.000,Scheduled,Departure,International,4501
2015-07-15T08:00:14.000,2015-05-01T00:00:00.000,Charter,Departure,Domestic,17
2015-07-15T08:00:14.000,2015-05-01T00:00:00.000,Scheduled,Arrival,Domestic,20386
2015-07-15T08:00:14.000,2015-05-01T00:00:00.000,Charter,Departure,International,1
2015-08-15T08:00:09.000,2015-06-01T00:00:00.000,Charter,Departure,Domestic,15
2015-08-15T08:00:09.000,2015-06-01T00:00:00.000,Scheduled,Arrival,Domestic,20734
2015-08-15T08:00:09.000,2015-06-01T00:00:00.000,Scheduled,Arrival,International,4644
2015-08-15T08:00:09.000,2015-06-01T00:00:00.000,Charter,Arrival,Domestic,10
2015-08-15T08:00:09.000,2015-06-01T00:00:00.000,Commuter,Departure,Domestic,27
2015-08-15T08:00:09.000,2015-06-01T00:00:00.000,Commuter,Arrival,Domestic,27
2015-08-15T08:00:09.000,2015-06-01T00:00:00.000,Scheduled,Departure,International,4690
2015-08-15T08:00:09.000,2015-06-01T00:00:00.000,Scheduled,Departure,Domestic,20681
2015-08-15T08:00:09.000,2015-06-01T00:00:00.000,Charter,Departure,International,1
2015-08-15T08:00:09.000,2015-06-01T00:00:00.000,Charter,Arrival,International,6
2015-09-15T08:00:15.000,2015-07-01T00:00:00.000,Scheduled,Departure,International,5134
2015-09-15T08:00:15.000,2015-07-01T00:00:00.000,Scheduled,Arrival,Domestic,21660
2015-09-15T08:00:15.000,2015-07-01T00:00:00.000,Charter,Arrival,International,3
2015-09-15T08:00:15.000,2015-07-01T00:00:00.000,Charter,Departure,Domestic,11
2015-09-15T08:00:15.000,2015-07-01T00:00:00.000,Commuter,Departure,Domestic,31
2015-09-15T08:00:15.000,2015-07-01T00:00:00.000,Scheduled,Arrival,International,5066
2015-09-15T08:00:15.000,2015-07-01T00:00:00.000,Charter,Arrival,Domestic,7
2015-09-15T08:00:15.000,2015-07-01T00:00:00.000,Commuter,Arrival,Domestic,31
2015-09-15T08:00:15.000,2015-07-01T00:00:00.000,Scheduled,Departure,Domestic,21627
2015-10-15T08:00:09.000,2015-08-01T00:00:00.000,Charter,Departure,Domestic,4
2015-10-15T08:00:09.000,2015-08-01T00:00:00.000,Scheduled,Arrival,International,4984
2015-10-15T08:00:09.000,2015-08-01T00:00:00.000,Scheduled,Departure,International,5045
2015-10-15T08:00:09.000,2015-08-01T00:00:00.000,Charter,Departure,International,2
2015-10-15T08:00:09.000,2015-08-01T00:00:00.000,Scheduled,Arrival,Domestic,21376
2015-10-15T08:00:09.000,2015-08-01T00:00:00.000,Charter,Arrival,Domestic,2
2015-10-15T08:00:09.000,2015-08-01T00:00:00.000,Commuter,Arrival,Domestic,17
2015-10-15T08:00:09.000,2015-08-01T00:00:00.000,Commuter,Departure,Domestic,17
2015-10-15T08:00:09.000,2015-08-01T00:00:00.000,Charter,Arrival,International,4
2015-10-15T08:00:09.000,2015-08-01T00:00:00.000,Scheduled,Departure,Domestic,21339
2015-11-15T08:00:08.000,2015-09-01T00:00:00.000,Charter,Arrival,Domestic,11
2015-11-15T08:00:08.000,2015-09-01T00:00:00.000,Charter,Arrival,International,2
2015-11-15T08:00:08.000,2015-09-01T00:00:00.000,Charter,Departure,Domestic,11
2015-11-15T08:00:08.000,2015-09-01T00:00:00.000,Scheduled,Arrival,International,4444
2015-11-15T08:00:08.000,2015-09-01T00:00:00.000,Scheduled,Arrival,Domestic,19541
2015-11-15T08:00:08.000,2015-09-01T00:00:00.000,Scheduled,Departure,Domestic,19512
2015-11-15T08:00:08.000,2015-09-01T00:00:00.000,Scheduled,Departure,International,4504
2015-12-15T08:00:12.000,2015-10-01T00:00:00.000,Scheduled,Arrival,Domestic,20299
2015-12-15T08:00:12.000,2015-10-01T00:00:00.000,Charter,Departure,International,6
2015-12-15T08:00:12.000,2015-10-01T00:00:00.000,Scheduled,Departure,International,4556
2015-12-15T08:00:12.000,2015-10-01T00:00:00.000,Charter,Arrival,International,8
2015-12-15T08:00:12.000,2015-10-01T00:00:00.000,Charter,Arrival,Domestic,26
2015-12-15T08:00:12.000,2015-10-01T00:00:00.000,Scheduled,Departure,Domestic,20218
2015-12-15T08:00:12.000,2015-10-01T00:00:00.000,Scheduled,Arrival,International,4489
2015-12-15T08:00:12.000,2015-10-01T00:00:00.000,Charter,Departure,Domestic,26
2016-01-15T08:00:08.000,2015-11-01T00:00:00.000,Charter,Arrival,Domestic,32
2016-01-15T08:00:08.000,2015-11-01T00:00:00.000,Scheduled,Departure,Domestic,19172
2016-01-15T08:00:08.000,2015-11-01T00:00:00.000,Charter,Departure,Domestic,33
2016-01-15T08:00:08.000,2015-11-01T00:00:00.000,Scheduled,Arrival,International,4158
2016-01-15T08:00:08.000,2015-11-01T00:00:00.000,Scheduled,Departure,International,4148
2016-01-15T08:00:08.000,2015-11-01T00:00:00.000,Charter,Arrival,International,2
2016-01-15T08:00:08.000,2015-11-01T00:00:00.000,Scheduled,Arrival,Domestic,19228
2016-01-15T08:00:08.000,2015-11-01T00:00:00.000,Charter,Departure,International,1
2016-02-15T08:00:12.000,2015-12-01T00:00:00.000,Commuter,Arrival,Domestic,11
2016-02-15T08:00:12.000,2015-12-01T00:00:00.000,Charter,Arrival,Domestic,42
2016-02-15T08:00:12.000,2015-12-01T00:00:00.000,Charter,Arrival,International,8
2016-02-15T08:00:12.000,2015-12-01T00:00:00.000,Charter,Departure,Domestic,36
2016-02-15T08:00:12.000,2015-12-01T00:00:00.000,Scheduled,Departure,International,4523
2016-02-15T08:00:12.000,2015-12-01T00:00:00.000,Charter,Departure,International,6
2016-02-15T08:00:12.000,2015-12-01T00:00:00.000,Scheduled,Arrival,Domestic,20136
2016-02-15T08:00:12.000,2015-12-01T00:00:00.000,Scheduled,Arrival,International,4538
2016-02-15T08:00:12.000,2015-12-01T00:00:00.000,Commuter,Departure,Domestic,11
2016-02-15T08:00:12.000,2015-12-01T00:00:00.000,Scheduled,Departure,Domestic,20095
2016-03-15T08:01:13.000,2016-01-01T00:00:00.000,Commuter,Arrival,Domestic,30
2016-03-15T08:01:13.000,2016-01-01T00:00:00.000,Charter,Departure,International,5
2016-03-15T08:01:13.000,2016-01-01T00:00:00.000,Scheduled,Arrival,International,4517
2016-03-15T08:01:13.000,2016-01-01T00:00:00.000,Charter,Departure,Domestic,53
2016-03-15T08:01:13.000,2016-01-01T00:00:00.000,Scheduled,Departure,International,4500
2016-03-15T08:01:13.000,2016-01-01T00:00:00.000,Commuter,Departure,Domestic,30
2016-03-15T08:01:13.000,2016-01-01T00:00:00.000,Charter,Arrival,Domestic,41
2016-03-15T08:01:13.000,2016-01-01T00:00:00.000,Scheduled,Arrival,Domestic,19413
2016-03-15T08:01:13.000,2016-01-01T00:00:00.000,Charter,Arrival,International,7
2016-03-15T08:01:13.000,2016-01-01T00:00:00.000,Scheduled,Departure,Domestic,19421
2016-04-15T08:00:57.000,2016-02-01T00:00:00.000,Scheduled,Arrival,Domestic,18401
2016-04-15T08:00:57.000,2016-02-01T00:00:00.000,Commuter,Departure,Domestic,26
2016-04-15T08:00:57.000,2016-02-01T00:00:00.000,Scheduled,Arrival,International,4079
2016-04-15T08:00:57.000,2016-02-01T00:00:00.000,Commuter,Arrival,Domestic,26
2016-04-15T08:00:57.000,2016-02-01T00:00:00.000,Scheduled,Departure,Domestic,18394
2016-04-15T08:00:57.000,2016-02-01T00:00:00.000,Charter,Departure,International,7
2016-04-15T08:00:57.000,2016-02-01T00:00:00.000,Charter,Arrival,Domestic,19
2016-04-15T08:00:57.000,2016-02-01T00:00:00.000,Charter,Departure,Domestic,20
2016-04-15T08:00:57.000,2016-02-01T00:00:00.000,Charter,Arrival,International,8
2016-04-15T08:00:57.000,2016-02-01T00:00:00.000,Scheduled,Departure,International,4141
2016-05-15T08:00:52.000,2016-03-01T00:00:00.000,Charter,Departure,International,4
2016-05-15T08:00:52.000,2016-03-01T00:00:00.000,Commuter,Departure,Domestic,31
2016-05-15T08:00:52.000,2016-03-01T00:00:00.000,Scheduled,Arrival,International,4543
2016-05-15T08:00:52.000,2016-03-01T00:00:00.000,Commuter,Arrival,Domestic,31
2016-05-15T08:00:52.000,2016-03-01T00:00:00.000,Scheduled,Arrival,Domestic,20537
2016-05-15T08:00:52.000,2016-03-01T00:00:00.000,Scheduled,Departure,Domestic,20508
2016-05-15T08:00:52.000,2016-03-01T00:00:00.000,Charter,Arrival,International,2
2016-05-15T08:00:52.000,2016-03-01T00:00:00.000,Charter,Departure,Domestic,16
2016-05-15T08:00:52.000,2016-03-01T00:00:00.000,Charter,Arrival,Domestic,20
2016-05-15T08:00:52.000,2016-03-01T00:00:00.000,Scheduled,Departure,International,4565
2016-06-15T08:00:42.000,2016-04-01T00:00:00.000,Charter,Arrival,International,6
2016-06-15T08:00:42.000,2016-04-01T00:00:00.000,Commuter,Arrival,Domestic,3
2016-06-15T08:00:42.000,2016-04-01T00:00:00.000,Charter,Departure,International,7
2016-06-15T08:00:42.000,2016-04-01T00:00:00.000,Scheduled,Arrival,Domestic,19967
2016-06-15T08:00:42.000,2016-04-01T00:00:00.000,Scheduled,Arrival,International,4551
2016-06-15T08:00:42.000,2016-04-01T00:00:00.000,Charter,Departure,Domestic,23
2016-06-15T08:00:42.000,2016-04-01T00:00:00.000,Commuter,Departure,Domestic,3
2016-06-15T08:00:42.000,2016-04-01T00:00:00.000,Charter,Arrival,Domestic,23
2016-06-15T08:00:42.000,2016-04-01T00:00:00.000,Scheduled,Departure,International,4521
2016-06-15T08:00:42.000,2016-04-01T00:00:00.000,Scheduled,Departure,Domestic,20020
2016-07-15T08:00:28.000,2016-05-01T00:00:00.000,Charter,Departure,International,4
2016-07-15T08:00:28.000,2016-05-01T00:00:00.000,Scheduled,Arrival,International,4863
2016-07-15T08:00:28.000,2016-05-01T00:00:00.000,Scheduled,Departure,Domestic,21262
2016-07-15T08:00:28.000,2016-05-01T00:00:00.000,Charter,Arrival,Domestic,10
2016-07-15T08:00:28.000,2016-05-01T00:00:00.000,Charter,Departure,Domestic,15
2016-07-15T08:00:28.000,2016-05-01T00:00:00.000,Scheduled,Departure,International,4867
2016-07-15T08:00:28.000,2016-05-01T00:00:00.000,Charter,Arrival,International,6
2016-07-15T08:00:28.000,2016-05-01T00:00:00.000,Scheduled,Arrival,Domestic,20892
2016-08-15T08:00:42.000,2016-06-01T00:00:00.000,Charter,Arrival,International,4
2016-08-15T08:00:42.000,2016-06-01T00:00:00.000,Scheduled,Arrival,International,5051
2016-08-15T08:00:42.000,2016-06-01T00:00:00.000,Charter,Arrival,Domestic,8
2016-08-15T08:00:42.000,2016-06-01T00:00:00.000,Scheduled,Departure,Domestic,22356
2016-08-15T08:00:42.000,2016-06-01T00:00:00.000,Scheduled,Arrival,Domestic,22318
2016-08-15T08:00:42.000,2016-06-01T00:00:00.000,Charter,Departure,Domestic,7
2016-08-15T08:00:42.000,2016-06-01T00:00:00.000,Scheduled,Departure,International,4991
2016-08-15T08:00:42.000,2016-06-01T00:00:00.000,Charter,Departure,International,6
2016-09-15T08:00:58.000,2016-07-01T00:00:00.000,Charter,Departure,Domestic,7
2016-09-15T08:00:58.000,2016-07-01T00:00:00.000,Scheduled,Departure,International,5534
2016-09-15T08:00:58.000,2016-07-01T00:00:00.000,Charter,Departure,International,5
2016-09-15T08:00:58.000,2016-07-01T00:00:00.000,Scheduled,Arrival,Domestic,22940
2016-09-15T08:00:58.000,2016-07-01T00:00:00.000,Charter,Arrival,Domestic,10
2016-09-15T08:00:58.000,2016-07-01T00:00:00.000,Scheduled,Arrival,International,5549
2016-09-15T08:00:58.000,2016-07-01T00:00:00.000,Scheduled,Departure,Domestic,22987
2016-09-15T08:00:58.000,2016-07-01T00:00:00.000,Charter,Arrival,International,5
2016-10-15T08:00:31.000,2016-08-01T00:00:00.000,Scheduled,Departure,International,5459
2016-10-15T08:00:31.000,2016-08-01T00:00:00.000,Scheduled,Arrival,International,5401
2016-10-15T08:00:31.000,2016-08-01T00:00:00.000,Scheduled,Departure,Domestic,22989
2016-10-15T08:00:31.000,2016-08-01T00:00:00.000,Charter,Departure,Domestic,7
2016-10-15T08:00:31.000,2016-08-01T00:00:00.000,Charter,Arrival,Domestic,6
2016-10-15T08:00:31.000,2016-08-01T00:00:00.000,Charter,Arrival,International,2
2016-10-15T08:00:31.000,2016-08-01T00:00:00.000,Scheduled,Arrival,Domestic,22983
2016-11-15T08:00:32.000,2016-09-01T00:00:00.000,Charter,Arrival,International,21
2016-11-15T08:00:32.000,2016-09-01T00:00:00.000,Scheduled,Arrival,Domestic,20712
2016-11-15T08:00:32.000,2016-09-01T00:00:00.000,Charter,Departure,International,1
2016-11-15T08:00:32.000,2016-09-01T00:00:00.000,Scheduled,Departure,International,4876
2016-11-15T08:00:32.000,2016-09-01T00:00:00.000,Scheduled,Departure,Domestic,20739
2016-11-15T08:00:32.000,2016-09-01T00:00:00.000,Charter,Arrival,Domestic,10
2016-11-15T08:00:32.000,2016-09-01T00:00:00.000,Charter,Departure,Domestic,11
2016-11-15T08:00:32.000,2016-09-01T00:00:00.000,Scheduled,Arrival,International,4809
2016-12-15T08:00:29.000,2016-10-01T00:00:00.000,Charter,Departure,International,1
2016-12-15T08:00:29.000,2016-10-01T00:00:00.000,Charter,Departure,Domestic,21
2016-12-15T08:00:29.000,2016-10-01T00:00:00.000,Scheduled,Departure,Domestic,21371
2016-12-15T08:00:29.000,2016-10-01T00:00:00.000,Charter,Arrival,International,2
2016-12-15T08:00:29.000,2016-10-01T00:00:00.000,Scheduled,Arrival,International,4941
2016-12-15T08:00:29.000,2016-10-01T00:00:00.000,Scheduled,Arrival,Domestic,21415
2016-12-15T08:00:29.000,2016-10-01T00:00:00.000,Scheduled,Departure,International,4995
2016-12-15T08:00:29.000,2016-10-01T00:00:00.000,Charter,Arrival,Domestic,22
2017-01-15T08:00:31.000,2016-11-01T00:00:00.000,Scheduled,Departure,International,4680
2017-01-15T08:00:31.000,2016-11-01T00:00:00.000,Charter,Arrival,International,2
2017-01-15T08:00:31.000,2016-11-01T00:00:00.000,Scheduled,Departure,Domestic,20582
2017-01-15T08:00:31.000,2016-11-01T00:00:00.000,Charter,Departure,Domestic,42
2017-01-15T08:00:31.000,2016-11-01T00:00:00.000,Charter,Arrival,Domestic,39
2017-01-15T08:00:31.000,2016-11-01T00:00:00.000,Scheduled,Arrival,International,4617
2017-01-15T08:00:31.000,2016-11-01T00:00:00.000,Scheduled,Arrival,Domestic,20565
2017-01-15T08:00:31.000,2016-11-01T00:00:00.000,Charter,Departure,International,1
2017-02-15T08:01:02.000,2016-12-01T00:00:00.000,Charter,Departure,International,2
2017-02-15T08:01:02.000,2016-12-01T00:00:00.000,Scheduled,Departure,Domestic,21226
2017-02-15T08:01:02.000,2016-12-01T00:00:00.000,Charter,Arrival,International,9
2017-02-15T08:01:02.000,2016-12-01T00:00:00.000,Charter,Departure,Domestic,27
2017-02-15T08:01:02.000,2016-12-01T00:00:00.000,Scheduled,Arrival,Domestic,21204
2017-02-15T08:01:02.000,2016-12-01T00:00:00.000,Scheduled,Departure,International,5363
2017-02-15T08:01:02.000,2016-12-01T00:00:00.000,Scheduled,Arrival,International,5330
2017-02-15T08:01:02.000,2016-12-01T00:00:00.000,Charter,Arrival,Domestic,38
2017-03-15T08:00:30.000,2017-01-01T00:00:00.000,Scheduled,Departure,Domestic,20643
2017-03-15T08:00:30.000,2017-01-01T00:00:00.000,Charter,Departure,Domestic,38
2017-03-15T08:00:30.000,2017-01-01T00:00:00.000,Scheduled,Arrival,Domestic,20572
2017-03-15T08:00:30.000,2017-01-01T00:00:00.000,Scheduled,Departure,International,5188
2017-03-15T08:00:30.000,2017-01-01T00:00:00.000,Scheduled,Arrival,International,5195
2017-03-15T08:00:30.000,2017-01-01T00:00:00.000,Charter,Arrival,Domestic,26
2017-03-15T08:00:30.000,2017-01-01T00:00:00.000,Charter,Arrival,International,7
2017-03-15T08:00:30.000,2017-01-01T00:00:00.000,Charter,Departure,International,4
2017-04-15T08:01:01.000,2017-01-01T00:00:00.000,Charter,Departure,Domestic,38
2017-04-15T08:01:01.000,2017-01-01T00:00:00.000,Scheduled,Departure,Domestic,20643
2017-04-15T08:01:01.000,2017-02-01T00:00:00.000,Charter,Arrival,Domestic,19
2017-04-15T08:01:01.000,2017-02-01T00:00:00.000,Scheduled,Departure,International,4611
2017-04-15T08:01:01.000,2017-01-01T00:00:00.000,Charter,Arrival,Domestic,26
2017-04-15T08:01:01.000,2017-02-01T00:00:00.000,Scheduled,Arrival,Domestic,18453
2017-04-15T08:01:01.000,2017-02-01T00:00:00.000,Charter,Departure,Domestic,16
2017-04-15T08:01:01.000,2017-02-01T00:00:00.000,Scheduled,Arrival,International,4564
2017-04-15T08:01:01.000,2017-01-01T00:00:00.000,Scheduled,Departure,International,5188
2017-04-15T08:01:01.000,2017-01-01T00:00:00.000,Charter,Arrival,International,7
2017-04-15T08:01:01.000,2017-01-01T00:00:00.000,Scheduled,Arrival,Domestic,20572
2017-04-15T08:01:01.000,2017-01-01T00:00:00.000,Scheduled,Arrival,International,5195
2017-04-15T08:01:01.000,2017-02-01T00:00:00.000,Scheduled,Departure,Domestic,18419
2017-04-15T08:01:01.000,2017-01-01T00:00:00.000,Charter,Departure,International,4
2017-05-15T08:00:46.000,2017-03-01T00:00:00.000,Charter,Arrival,Domestic,43
2017-05-15T08:00:46.000,2017-03-01T00:00:00.000,Scheduled,Departure,Domestic,21447
2017-05-15T08:00:46.000,2017-03-01T00:00:00.000,Scheduled,Arrival,International,5138
2017-05-15T08:00:46.000,2017-03-01T00:00:00.000,Charter,Arrival,International,6
2017-05-15T08:00:46.000,2017-03-01T00:00:00.000,Charter,Departure,Domestic,46
2017-05-15T08:00:46.000,2017-03-01T00:00:00.000,Scheduled,Departure,International,5193
2017-05-15T08:00:46.000,2017-03-01T00:00:00.000,Scheduled,Arrival,Domestic,21482
2017-06-15T08:00:49.000,2017-04-01T00:00:00.000,Scheduled,Departure,Domestic,20507
2017-06-15T08:00:49.000,2017-04-01T00:00:00.000,Scheduled,Arrival,International,5236
2017-06-15T08:00:49.000,2017-04-01T00:00:00.000,Charter,Arrival,Domestic,7
2017-06-15T08:00:49.000,2017-04-01T00:00:00.000,Charter,Departure,Domestic,3
2017-06-15T08:00:49.000,2017-04-01T00:00:00.000,Scheduled,Departure,International,5240
2017-06-15T08:00:49.000,2017-04-01T00:00:00.000,Charter,Departure,International,6
2017-06-15T08:00:49.000,2017-04-01T00:00:00.000,Scheduled,Arrival,Domestic,20516
2017-06-15T08:00:49.000,2017-04-01T00:00:00.000,Charter,Arrival,International,3
2017-07-15T08:00:45.000,2017-05-01T00:00:00.000,Charter,Arrival,International,4
2017-07-15T08:00:45.000,2017-05-01T00:00:00.000,Scheduled,Arrival,International,5412
2017-07-15T08:00:45.000,2017-05-01T00:00:00.000,Charter,Departure,Domestic,16
2017-07-15T08:00:45.000,2017-05-01T00:00:00.000,Scheduled,Departure,International,5457
2017-07-15T08:00:45.000,2017-05-01T00:00:00.000,Charter,Arrival,Domestic,16
2017-07-15T08:00:45.000,2017-05-01T00:00:00.000,Scheduled,Departure,Domestic,21365
2017-07-15T08:00:45.000,2017-05-01T00:00:00.000,Scheduled,Arrival,Domestic,21413
